date,item_name,style_type,price,stock_level,quantity_sold,promotion,is_weekend,is_holiday,appointments_per_day,day_of_week,month,item_style,lag_sales,rolling_avg_3,units_per_appt,stock_pressure
2024-01-27,hair_gel,cornrows,6.56,74.0,22,0,1,0,11,5,1,hair_gel_cornrows,12.0,17.333333333333332,1.8333333333333333,6.166666666666667
2024-01-27,mousse,knotless,9.19,78.0,36,1,1,0,7,5,1,mousse_knotless,34.0,32.0,4.5,9.75
2024-01-27,hairspray,box_braids,7.52,,22,0,1,0,12,5,1,hairspray_box_braids,20.0,20.0,1.6923076923076923,2.769230769230769
2024-01-28,premium_braiding_hair,knotless,19.91,66.0,66,1,1,0,10,6,1,premium_braiding_hair_knotless,44.0,53.666666666666664,6.0,6.0
2024-01-28,standard_braiding_hair,box_braids,15.73,46.0,46,1,1,0,8,6,1,standard_braiding_hair_box_braids,36.0,36.666666666666664,5.111111111111111,5.111111111111111
2024-01-28,beads,knotless,4.95,27.0,27,0,1,0,13,6,1,beads_knotless,26.0,24.0,1.9285714285714286,1.9285714285714286
2024-01-28,edge_control,box_braids,7.24,46.0,19,0,1,0,11,6,1,edge_control_box_braids,20.0,19.333333333333332,1.5833333333333333,3.8333333333333335
2024-01-28,hair_gel,knotless,5.43,,9,0,1,0,8,6,1,hair_gel_knotless,22.0,14.333333333333334,1.0,8.0
2024-01-28,mousse,twists,9.5,39.0,33,0,1,0,12,6,1,mousse_twists,36.0,34.333333333333336,2.5384615384615383,3.0
2024-01-28,hairspray,twists,8.46,41.0,21,0,1,0,15,6,1,hairspray_twists,22.0,21.0,1.3125,2.5625
2024-01-29,premium_braiding_hair,knotless,19.25,58.0,58,1,0,0,8,0,1,premium_braiding_hair_knotless,66.0,56.0,6.444444444444445,6.444444444444445
2024-01-29,standard_braiding_hair,box_braids,16.5,23.0,23,0,0,0,11,0,1,standard_braiding_hair_box_braids,46.0,35.0,1.9166666666666667,1.9166666666666667
2024-01-29,beads,knotless,4.37,16.0,16,0,0,0,8,0,1,beads_knotless,27.0,23.0,1.7777777777777777,1.7777777777777777
2024-01-29,edge_control,box_braids,6.61,52.0,27,0,0,0,12,0,1,edge_control_box_braids,19.0,22.0,2.076923076923077,4.0
2024-01-29,hair_gel,twists,5.98,55.0,24,1,0,0,13,0,1,hair_gel_twists,9.0,18.333333333333332,1.7142857142857142,3.9285714285714284
2024-01-29,mousse,twists,8.09,68.0,22,0,0,0,8,0,1,mousse_twists,33.0,30.333333333333332,2.4444444444444446,7.555555555555555
2024-01-29,hairspray,knotless,9.02,16.0,12,1,0,0,8,0,1,hairspray_knotless,21.0,18.333333333333332,1.3333333333333333,1.7777777777777777
2024-01-30,premium_braiding_hair,knotless,17.27,52.0,47,0,0,0,10,1,1,premium_braiding_hair_knotless,58.0,57.0,4.2727272727272725,4.7272727272727275
2024-01-30,standard_braiding_hair,cornrows,15.28,58.0,32,1,0,0,11,1,1,standard_braiding_hair_cornrows,23.0,33.666666666666664,2.6666666666666665,4.833333333333333
2024-01-30,beads,cornrows,6.38,46.0,33,1,0,0,7,1,1,beads_cornrows,16.0,25.333333333333332,4.125,5.75
2024-01-30,edge_control,box_braids,7.52,76.0,21,0,0,0,12,1,1,edge_control_box_braids,27.0,22.333333333333332,1.6153846153846154,5.846153846153846
2024-01-30,hair_gel,cornrows,6.95,72.0,21,0,0,0,13,1,1,hair_gel_cornrows,24.0,18.0,1.5,5.142857142857143
2024-01-30,mousse,knotless,8.35,28.0,28,0,0,0,16,1,1,mousse_knotless,22.0,27.666666666666668,1.6470588235294117,1.6470588235294117
2024-01-30,hairspray,box_braids,5.97,59.0,12,0,0,0,8,1,1,hairspray_box_braids,12.0,15.0,1.3333333333333333,6.555555555555555
2024-01-31,premium_braiding_hair,twists,19.73,58.0,36,0,0,0,9,2,1,premium_braiding_hair_twists,47.0,47.0,3.6,5.8
2024-01-31,standard_braiding_hair,knotless,18.09,42.0,26,0,0,0,11,2,1,standard_braiding_hair_knotless,32.0,27.0,2.1666666666666665,3.5
2024-01-31,beads,knotless,6.09,21.0,17,0,0,0,5,2,1,beads_knotless,33.0,22.0,2.8333333333333335,3.5
2024-01-31,edge_control,cornrows,8.03,34.0,23,0,0,0,9,2,1,edge_control_cornrows,21.0,23.666666666666668,2.3,3.4
2024-01-31,hair_gel,twists,6.6,48.0,20,0,0,0,5,2,1,hair_gel_twists,21.0,21.666666666666668,3.3333333333333335,8.0
2024-01-31,mousse,cornrows,10.38,29.0,29,0,0,0,13,2,1,mousse_cornrows,28.0,26.333333333333332,2.0714285714285716,2.0714285714285716
2024-01-31,hairspray,box_braids,8.32,56.0,16,1,0,0,11,2,1,hairspray_box_braids,12.0,13.333333333333334,1.3333333333333333,4.666666666666667
2024-02-01,premium_braiding_hair,box_braids,17.15,28.0,28,0,0,0,9,3,2,premium_braiding_hair_box_braids,36.0,37.0,2.8,2.8
2024-02-01,standard_braiding_hair,twists,15.37,31.0,31,0,0,0,15,3,2,standard_braiding_hair_twists,26.0,29.666666666666668,1.9375,1.9375
2024-02-01,beads,knotless,4.91,70.0,28,1,0,0,9,3,2,beads_knotless,17.0,26.0,2.8,7.0
2024-02-01,edge_control,twists,6.41,28.0,19,0,0,0,9,3,2,edge_control_twists,23.0,21.0,1.9,2.8
2024-02-01,hair_gel,twists,5.57,57.0,8,1,0,0,4,3,2,hair_gel_twists,20.0,16.333333333333332,1.6,11.4
2024-02-01,mousse,twists,9.5,51.0,23,0,0,0,7,3,2,mousse_twists,29.0,26.666666666666668,2.875,6.375
2024-02-01,hairspray,box_braids,,20.0,13,1,0,0,3,3,2,hairspray_box_braids,16.0,13.666666666666666,3.25,5.0
2024-02-02,premium_braiding_hair,twists,17.87,51.0,41,1,0,0,8,4,2,premium_braiding_hair_twists,28.0,35.0,4.555555555555555,5.666666666666667
2024-02-02,standard_braiding_hair,box_braids,14.11,26.0,26,0,0,0,6,4,2,standard_braiding_hair_box_braids,31.0,27.666666666666668,3.7142857142857144,3.7142857142857144
2024-02-02,beads,knotless,5.07,64.0,11,0,0,0,8,4,2,beads_knotless,28.0,18.666666666666668,1.2222222222222223,7.111111111111111
2024-02-02,edge_control,twists,6.86,,27,0,0,0,11,4,2,edge_control_twists,19.0,23.0,2.25,3.0833333333333335
2024-02-02,hair_gel,twists,5.28,15.0,15,0,0,0,10,4,2,hair_gel_twists,8.0,14.333333333333334,1.3636363636363635,1.3636363636363635
2024-02-02,mousse,knotless,8.08,69.0,36,1,0,0,11,4,2,mousse_knotless,23.0,29.333333333333332,3.0,5.75
2024-02-02,hairspray,cornrows,8.18,31.0,15,0,0,0,10,4,2,hairspray_cornrows,13.0,14.666666666666666,1.3636363636363635,2.8181818181818183
2024-02-03,premium_braiding_hair,box_braids,18.45,47.0,47,0,1,0,10,5,2,premium_braiding_hair_box_braids,41.0,38.666666666666664,4.2727272727272725,4.2727272727272725
2024-02-03,standard_braiding_hair,box_braids,16.01,76.0,38,0,1,0,11,5,2,standard_braiding_hair_box_braids,26.0,31.666666666666668,3.1666666666666665,6.333333333333333
2024-02-03,beads,box_braids,4.67,18.0,18,0,1,0,9,5,2,beads_box_braids,11.0,19.0,1.8,1.8
2024-02-03,edge_control,knotless,8.29,37.0,27,1,1,0,12,5,2,edge_control_knotless,27.0,24.333333333333332,2.076923076923077,2.8461538461538463
2024-02-03,hair_gel,twists,7.16,79.0,12,0,1,0,9,5,2,hair_gel_twists,15.0,11.666666666666666,1.2,7.9
2024-02-03,mousse,twists,8.36,47.0,38,0,1,0,13,5,2,mousse_twists,36.0,32.333333333333336,2.7142857142857144,3.357142857142857
2024-02-03,hairspray,twists,8.31,60.0,7,0,1,0,6,5,2,hairspray_twists,15.0,11.666666666666666,1.0,8.571428571428571
2024-02-04,premium_braiding_hair,box_braids,16.61,42.0,42,0,1,0,12,6,2,premium_braiding_hair_box_braids,47.0,43.333333333333336,3.230769230769231,3.230769230769231
2024-02-04,standard_braiding_hair,box_braids,14.47,60.0,28,0,1,0,5,6,2,standard_braiding_hair_box_braids,38.0,30.666666666666668,4.666666666666667,10.0
2024-02-04,beads,knotless,3.81,61.0,42,1,1,0,10,6,2,beads_knotless,18.0,23.666666666666668,3.8181818181818183,5.545454545454546
2024-02-04,edge_control,twists,6.72,66.0,26,1,1,0,14,6,2,edge_control_twists,27.0,26.666666666666668,1.7333333333333334,4.4
2024-02-04,hair_gel,knotless,6.25,30.0,17,0,1,0,12,6,2,hair_gel_knotless,12.0,14.666666666666666,1.3076923076923077,2.3076923076923075
2024-02-04,mousse,knotless,8.78,,21,0,1,0,8,6,2,mousse_knotless,38.0,31.666666666666668,2.3333333333333335,2.3333333333333335
2024-02-04,hairspray,cornrows,8.16,77.0,17,0,1,0,10,6,2,hairspray_cornrows,7.0,13.0,1.5454545454545454,7.0
2024-02-05,premium_braiding_hair,knotless,17.85,68.0,58,1,0,0,7,0,2,premium_braiding_hair_knotless,42.0,49.0,7.25,8.5
2024-02-05,standard_braiding_hair,box_braids,16.21,27.0,25,0,0,0,11,0,2,standard_braiding_hair_box_braids,28.0,30.333333333333332,2.0833333333333335,2.25
2024-02-05,beads,knotless,,56.0,26,0,0,0,11,0,2,beads_knotless,42.0,28.666666666666668,2.1666666666666665,4.666666666666667
2024-02-05,edge_control,twists,7.69,64.0,24,0,0,0,10,0,2,edge_control_twists,26.0,25.666666666666668,2.1818181818181817,5.818181818181818
2024-02-05,hair_gel,cornrows,5.22,69.0,20,0,0,0,11,0,2,hair_gel_cornrows,17.0,16.333333333333332,1.6666666666666667,5.75
2024-02-05,mousse,knotless,8.81,47.0,29,1,0,0,8,0,2,mousse_knotless,21.0,29.333333333333332,3.2222222222222223,5.222222222222222
2024-02-05,hairspray,twists,7.36,25.0,10,0,0,0,9,0,2,hairspray_twists,17.0,11.333333333333334,1.0,2.5
2024-02-06,premium_braiding_hair,knotless,17.2,39.0,39,0,0,0,12,1,2,premium_braiding_hair_knotless,58.0,46.333333333333336,3.0,3.0
2024-02-06,standard_braiding_hair,knotless,14.48,56.0,35,0,0,0,14,1,2,standard_braiding_hair_knotless,25.0,29.333333333333332,2.3333333333333335,3.7333333333333334
2024-02-06,beads,twists,4.42,50.0,20,0,0,0,8,1,2,beads_twists,26.0,29.333333333333332,2.2222222222222223,5.555555555555555
2024-02-06,edge_control,cornrows,9.08,74.0,15,0,0,0,6,1,2,edge_control_cornrows,24.0,21.666666666666668,2.142857142857143,10.571428571428571
2024-02-06,hair_gel,knotless,6.33,22.0,15,0,0,0,8,1,2,hair_gel_knotless,20.0,17.333333333333332,1.6666666666666667,2.4444444444444446
2024-02-06,mousse,knotless,8.81,16.0,16,0,0,0,12,1,2,mousse_knotless,29.0,22.0,1.2307692307692308,1.2307692307692308
2024-02-06,hairspray,cornrows,8.87,44.0,7,1,0,0,5,1,2,hairspray_cornrows,10.0,11.333333333333334,1.1666666666666667,7.333333333333333
2024-02-07,premium_braiding_hair,knotless,17.08,69.0,61,1,0,0,4,2,2,premium_braiding_hair_knotless,39.0,52.666666666666664,12.2,13.8
2024-02-07,standard_braiding_hair,twists,16.31,26.0,26,1,0,0,5,2,2,standard_braiding_hair_twists,35.0,28.666666666666668,4.333333333333333,4.333333333333333
2024-02-07,beads,twists,4.72,19.0,16,0,0,0,6,2,2,beads_twists,20.0,20.666666666666668,2.2857142857142856,2.7142857142857144
2024-02-07,edge_control,twists,6.76,35.0,25,1,0,0,10,2,2,edge_control_twists,15.0,21.333333333333332,2.272727272727273,3.1818181818181817
2024-02-07,hair_gel,twists,5.85,52.0,18,1,0,0,8,2,2,hair_gel_twists,15.0,17.666666666666668,2.0,5.777777777777778
2024-02-07,mousse,twists,9.09,16.0,16,0,0,0,6,2,2,mousse_twists,16.0,20.333333333333332,2.2857142857142856,2.2857142857142856
2024-02-07,hairspray,cornrows,7.9,69.0,18,1,0,0,12,2,2,hairspray_cornrows,7.0,11.666666666666666,1.3846153846153846,5.3076923076923075
2024-02-08,premium_braiding_hair,knotless,17.56,26.0,26,1,0,0,9,3,2,premium_braiding_hair_knotless,61.0,42.0,2.6,2.6
2024-02-08,standard_braiding_hair,twists,15.43,21.0,21,0,0,0,13,3,2,standard_braiding_hair_twists,26.0,27.333333333333332,1.5,1.5
2024-02-08,beads,twists,5.71,16.0,16,0,0,0,8,3,2,beads_twists,16.0,17.333333333333332,1.7777777777777777,1.7777777777777777
2024-02-08,edge_control,knotless,6.7,68.0,27,0,0,0,10,3,2,edge_control_knotless,25.0,22.333333333333332,2.4545454545454546,6.181818181818182
2024-02-08,hair_gel,knotless,5.2,39.0,10,0,0,0,10,3,2,hair_gel_knotless,18.0,14.333333333333334,0.9090909090909091,3.5454545454545454
2024-02-08,mousse,box_braids,9.05,27.0,27,0,0,0,11,3,2,mousse_box_braids,16.0,19.666666666666668,2.25,2.25
2024-02-08,hairspray,cornrows,6.34,20.0,9,0,0,0,3,3,2,hairspray_cornrows,18.0,11.333333333333334,2.25,5.0
2024-02-09,premium_braiding_hair,cornrows,19.49,16.0,16,0,0,0,13,4,2,premium_braiding_hair_cornrows,26.0,34.333333333333336,1.1428571428571428,1.1428571428571428
2024-02-09,standard_braiding_hair,knotless,14.23,76.0,24,0,0,0,8,4,2,standard_braiding_hair_knotless,21.0,23.666666666666668,2.6666666666666665,8.444444444444445
2024-02-09,beads,twists,5.0,31.0,22,0,0,0,8,4,2,beads_twists,16.0,18.0,2.4444444444444446,3.4444444444444446
2024-02-09,edge_control,box_braids,5.96,52.0,17,0,0,0,5,4,2,edge_control_box_braids,27.0,23.0,2.8333333333333335,8.666666666666666
2024-02-09,hair_gel,twists,7.35,41.0,10,0,0,0,9,4,2,hair_gel_twists,10.0,12.666666666666666,1.0,4.1
2024-02-09,mousse,twists,8.97,19.0,19,0,0,0,6,4,2,mousse_twists,27.0,20.666666666666668,2.7142857142857144,2.7142857142857144
2024-02-09,hairspray,cornrows,9.37,72.0,14,0,0,0,9,4,2,hairspray_cornrows,9.0,13.666666666666666,1.4,7.2
2024-02-10,premium_braiding_hair,twists,17.01,67.0,37,0,1,0,5,5,2,premium_braiding_hair_twists,16.0,26.333333333333332,6.166666666666667,11.166666666666666
2024-02-10,standard_braiding_hair,twists,15.0,40.0,31,0,1,0,9,5,2,standard_braiding_hair_twists,24.0,25.333333333333332,3.1,4.0
2024-02-10,beads,knotless,4.69,66.0,22,0,1,0,8,5,2,beads_knotless,22.0,20.0,2.4444444444444446,7.333333333333333
2024-02-10,edge_control,knotless,5.88,74.0,33,1,1,0,13,5,2,edge_control_knotless,17.0,25.666666666666668,2.357142857142857,5.285714285714286
2024-02-10,hair_gel,twists,6.59,74.0,18,0,1,0,12,5,2,hair_gel_twists,10.0,12.666666666666666,1.3846153846153846,5.6923076923076925
2024-02-10,mousse,cornrows,9.8,,27,0,1,0,11,5,2,mousse_cornrows,19.0,24.333333333333332,2.25,2.5833333333333335
2024-02-10,hairspray,twists,10.01,58.0,17,0,1,0,13,5,2,hairspray_twists,14.0,13.333333333333334,1.2142857142857142,4.142857142857143
2024-02-11,premium_braiding_hair,box_braids,19.23,65.0,59,0,1,0,10,6,2,premium_braiding_hair_box_braids,37.0,37.333333333333336,5.363636363636363,5.909090909090909
2024-02-11,standard_braiding_hair,twists,14.39,25.0,25,0,1,0,3,6,2,standard_braiding_hair_twists,31.0,26.666666666666668,6.25,6.25
2024-02-11,beads,knotless,5.72,78.0,34,0,1,0,13,6,2,beads_knotless,22.0,26.0,2.4285714285714284,5.571428571428571
2024-02-11,edge_control,knotless,6.79,64.0,27,0,1,0,11,6,2,edge_control_knotless,33.0,25.666666666666668,2.25,5.333333333333333
2024-02-11,hair_gel,box_braids,6.93,16.0,15,0,1,0,9,6,2,hair_gel_box_braids,18.0,14.333333333333334,1.5,1.6
2024-02-11,mousse,knotless,8.15,46.0,32,0,1,0,12,6,2,mousse_knotless,27.0,26.0,2.4615384615384617,3.5384615384615383
2024-02-11,hairspray,cornrows,8.2,73.0,13,0,1,0,11,6,2,hairspray_cornrows,17.0,14.666666666666666,1.0833333333333333,6.083333333333333
2024-02-12,premium_braiding_hair,knotless,,44.0,44,1,0,0,16,0,2,premium_braiding_hair_knotless,59.0,46.666666666666664,2.588235294117647,2.588235294117647
2024-02-12,standard_braiding_hair,cornrows,15.91,46.0,31,1,0,0,11,0,2,standard_braiding_hair_cornrows,25.0,29.0,2.5833333333333335,3.8333333333333335
2024-02-12,beads,knotless,3.71,35.0,29,1,0,0,9,0,2,beads_knotless,34.0,28.333333333333332,2.9,3.5
2024-02-12,edge_control,twists,7.03,36.0,19,0,0,0,10,0,2,edge_control_twists,27.0,26.333333333333332,1.7272727272727273,3.272727272727273
2024-02-12,hair_gel,twists,6.49,37.0,17,1,0,0,11,0,2,hair_gel_twists,15.0,16.666666666666668,1.4166666666666667,3.0833333333333335
2024-02-12,mousse,cornrows,10.44,33.0,30,1,0,0,12,0,2,mousse_cornrows,32.0,29.666666666666668,2.3076923076923075,2.5384615384615383
2024-02-12,hairspray,cornrows,7.75,22.0,17,0,0,0,12,0,2,hairspray_cornrows,13.0,15.666666666666666,1.3076923076923077,1.6923076923076923
2024-02-13,premium_braiding_hair,box_braids,18.61,78.0,43,0,0,0,9,1,2,premium_braiding_hair_box_braids,44.0,48.666666666666664,4.3,7.8
2024-02-13,standard_braiding_hair,knotless,13.8,60.0,29,0,0,0,6,1,2,standard_braiding_hair_knotless,31.0,28.333333333333332,4.142857142857143,8.571428571428571
2024-02-13,beads,box_braids,7.63,72.0,30,0,0,0,11,1,2,beads_box_braids,29.0,31.0,2.5,6.0
2024-02-13,edge_control,knotless,6.55,30.0,22,0,0,0,12,1,2,edge_control_knotless,19.0,22.666666666666668,1.6923076923076923,2.3076923076923075
2024-02-13,hair_gel,twists,5.06,18.0,12,0,0,0,7,1,2,hair_gel_twists,17.0,14.666666666666666,1.5,2.25
2024-02-13,mousse,twists,7.47,68.0,23,0,0,0,7,1,2,mousse_twists,30.0,28.333333333333332,2.875,8.5
2024-02-13,hairspray,box_braids,7.74,28.0,21,0,0,0,13,1,2,hairspray_box_braids,17.0,17.0,1.5,2.0
2024-02-14,premium_braiding_hair,cornrows,17.98,18.0,18,0,0,1,10,2,2,premium_braiding_hair_cornrows,43.0,35.0,1.6363636363636365,1.6363636363636365
2024-02-14,standard_braiding_hair,knotless,14.45,63.0,51,1,0,1,8,2,2,standard_braiding_hair_knotless,29.0,37.0,5.666666666666667,7.0
2024-02-14,beads,cornrows,5.08,,30,0,0,1,13,2,2,beads_cornrows,30.0,29.666666666666668,2.142857142857143,3.2142857142857144
2024-02-14,edge_control,box_braids,5.13,32.0,22,0,0,1,13,2,2,edge_control_box_braids,22.0,21.0,1.5714285714285714,2.2857142857142856
2024-02-14,hair_gel,cornrows,6.19,71.0,18,0,0,1,11,2,2,hair_gel_cornrows,12.0,15.666666666666666,1.5,5.916666666666667
2024-02-14,mousse,box_braids,8.98,29.0,28,0,0,1,11,2,2,mousse_box_braids,23.0,27.0,2.3333333333333335,2.4166666666666665
2024-02-14,hairspray,knotless,7.47,17.0,17,1,0,1,10,2,2,hairspray_knotless,21.0,18.333333333333332,1.5454545454545454,1.5454545454545454
2024-02-15,premium_braiding_hair,box_braids,18.53,78.0,60,1,0,0,12,3,2,premium_braiding_hair_box_braids,18.0,40.333333333333336,4.615384615384615,6.0
2024-02-15,standard_braiding_hair,box_braids,15.1,18.0,18,1,0,0,3,3,2,standard_braiding_hair_box_braids,51.0,32.666666666666664,4.5,4.5
2024-02-15,beads,twists,3.9,74.0,30,1,0,0,10,3,2,beads_twists,30.0,30.0,2.727272727272727,6.7272727272727275
2024-02-15,edge_control,box_braids,7.89,44.0,28,1,0,0,12,3,2,edge_control_box_braids,22.0,24.0,2.1538461538461537,3.3846153846153846
2024-02-15,hair_gel,knotless,7.57,58.0,12,0,0,0,7,3,2,hair_gel_knotless,18.0,14.0,1.5,7.25
2024-02-15,mousse,box_braids,7.69,71.0,23,0,0,0,8,3,2,mousse_box_braids,28.0,24.666666666666668,2.5555555555555554,7.888888888888889
2024-02-15,hairspray,cornrows,8.09,29.0,11,0,0,0,6,3,2,hairspray_cornrows,17.0,16.333333333333332,1.5714285714285714,4.142857142857143
2024-02-16,premium_braiding_hair,twists,17.16,72.0,26,0,0,0,5,4,2,premium_braiding_hair_twists,60.0,34.666666666666664,4.333333333333333,12.0
2024-02-16,standard_braiding_hair,box_braids,15.35,75.0,35,0,0,0,11,4,2,standard_braiding_hair_box_braids,18.0,34.666666666666664,2.9166666666666665,6.25
2024-02-16,beads,box_braids,3.98,47.0,19,0,0,0,7,4,2,beads_box_braids,30.0,26.333333333333332,2.375,5.875
2024-02-16,edge_control,knotless,7.21,63.0,23,0,0,0,10,4,2,edge_control_knotless,28.0,24.333333333333332,2.090909090909091,5.7272727272727275
2024-02-16,hair_gel,box_braids,5.55,19.0,17,1,0,0,5,4,2,hair_gel_box_braids,12.0,15.666666666666666,2.8333333333333335,3.1666666666666665
2024-02-16,mousse,twists,10.0,54.0,25,0,0,0,16,4,2,mousse_twists,23.0,25.333333333333332,1.4705882352941178,3.176470588235294
2024-02-16,hairspray,knotless,5.87,77.0,20,0,0,0,9,4,2,hairspray_knotless,11.0,16.0,2.0,7.7
2024-02-17,premium_braiding_hair,box_braids,17.23,29.0,29,0,1,0,9,5,2,premium_braiding_hair_box_braids,26.0,38.333333333333336,2.9,2.9
2024-02-17,standard_braiding_hair,twists,14.71,,28,0,1,0,11,5,2,standard_braiding_hair_twists,35.0,27.0,2.3333333333333335,2.3333333333333335
2024-02-17,beads,knotless,7.02,17.0,17,1,1,0,5,5,2,beads_knotless,19.0,22.0,2.8333333333333335,2.8333333333333335
2024-02-17,edge_control,twists,8.04,53.0,17,1,1,0,7,5,2,edge_control_twists,23.0,22.666666666666668,2.125,6.625
2024-02-17,hair_gel,knotless,5.74,26.0,13,0,1,0,11,5,2,hair_gel_knotless,17.0,14.0,1.0833333333333333,2.1666666666666665
2024-02-17,mousse,knotless,7.86,69.0,37,1,1,0,9,5,2,mousse_knotless,25.0,28.333333333333332,3.7,6.9
2024-02-17,hairspray,knotless,7.15,26.0,20,0,1,0,11,5,2,hairspray_knotless,20.0,17.0,1.6666666666666667,2.1666666666666665
2024-02-18,premium_braiding_hair,knotless,20.54,54.0,54,1,1,0,12,6,2,premium_braiding_hair_knotless,29.0,36.333333333333336,4.153846153846154,4.153846153846154
2024-02-18,standard_braiding_hair,cornrows,15.76,18.0,18,0,1,0,10,6,2,standard_braiding_hair_cornrows,28.0,27.0,1.6363636363636365,1.6363636363636365
2024-02-18,beads,knotless,4.14,26.0,26,1,1,0,7,6,2,beads_knotless,17.0,20.666666666666668,3.25,3.25
2024-02-18,edge_control,box_braids,7.43,73.0,19,0,1,0,13,6,2,edge_control_box_braids,17.0,19.666666666666668,1.3571428571428572,5.214285714285714
2024-02-18,hair_gel,cornrows,5.5,39.0,19,0,1,0,11,6,2,hair_gel_cornrows,13.0,16.333333333333332,1.5833333333333333,3.25
2024-02-18,mousse,knotless,8.7,64.0,33,0,1,0,11,6,2,mousse_knotless,37.0,31.666666666666668,2.75,5.333333333333333
2024-02-18,hairspray,knotless,6.67,61.0,19,0,1,0,6,6,2,hairspray_knotless,20.0,19.666666666666668,2.7142857142857144,8.714285714285714
2024-02-19,premium_braiding_hair,twists,18.99,35.0,33,0,0,0,13,0,2,premium_braiding_hair_twists,54.0,38.666666666666664,2.357142857142857,2.5
2024-02-19,standard_braiding_hair,twists,15.45,61.0,28,0,0,0,8,0,2,standard_braiding_hair_twists,18.0,24.666666666666668,3.111111111111111,6.777777777777778
2024-02-19,beads,cornrows,4.57,25.0,23,0,0,0,6,0,2,beads_cornrows,26.0,22.0,3.2857142857142856,3.5714285714285716
2024-02-19,edge_control,knotless,6.68,30.0,18,0,0,0,10,0,2,edge_control_knotless,19.0,18.0,1.6363636363636365,2.727272727272727
2024-02-19,hair_gel,twists,5.74,15.0,14,0,0,0,7,0,2,hair_gel_twists,19.0,15.333333333333334,1.75,1.875
2024-02-19,mousse,twists,10.03,29.0,23,0,0,0,12,0,2,mousse_twists,33.0,31.0,1.7692307692307692,2.230769230769231
2024-02-19,hairspray,knotless,7.41,20.0,18,1,0,0,6,0,2,hairspray_knotless,19.0,19.0,2.5714285714285716,2.857142857142857
2024-02-20,premium_braiding_hair,cornrows,18.25,76.0,23,0,0,0,5,1,2,premium_braiding_hair_cornrows,33.0,36.666666666666664,3.8333333333333335,12.666666666666666
2024-02-20,standard_braiding_hair,knotless,14.7,28.0,27,0,0,0,9,1,2,standard_braiding_hair_knotless,28.0,24.333333333333332,2.7,2.8
2024-02-20,beads,knotless,5.89,59.0,33,1,0,0,11,1,2,beads_knotless,23.0,27.333333333333332,2.75,4.916666666666667
2024-02-20,edge_control,twists,6.74,67.0,10,0,0,0,8,1,2,edge_control_twists,18.0,15.666666666666666,1.1111111111111112,7.444444444444445
2024-02-20,hair_gel,box_braids,4.11,47.0,14,0,0,0,9,1,2,hair_gel_box_braids,14.0,15.666666666666666,1.4,4.7
2024-02-20,mousse,cornrows,8.11,55.0,23,0,0,0,9,1,2,mousse_cornrows,23.0,26.333333333333332,2.3,5.5
2024-02-20,hairspray,twists,9.24,69.0,15,0,0,0,8,1,2,hairspray_twists,18.0,17.333333333333332,1.6666666666666667,7.666666666666667
2024-02-21,premium_braiding_hair,twists,,62.0,33,0,0,0,10,2,2,premium_braiding_hair_twists,23.0,29.666666666666668,3.0,5.636363636363637
2024-02-21,standard_braiding_hair,twists,13.88,75.0,25,0,0,0,9,2,2,standard_braiding_hair_twists,27.0,26.666666666666668,2.5,7.5
2024-02-21,beads,cornrows,3.89,65.0,36,1,0,0,9,2,2,beads_cornrows,33.0,30.666666666666668,3.6,6.5
2024-02-21,edge_control,knotless,7.73,42.0,24,0,0,0,14,2,2,edge_control_knotless,10.0,17.333333333333332,1.6,2.8
2024-02-21,hair_gel,cornrows,6.55,69.0,16,0,0,0,7,2,2,hair_gel_cornrows,14.0,14.666666666666666,2.0,8.625
2024-02-21,mousse,box_braids,9.81,39.0,30,0,0,0,16,2,2,mousse_box_braids,23.0,25.333333333333332,1.7647058823529411,2.2941176470588234
2024-02-21,hairspray,cornrows,7.92,49.0,8,0,0,0,10,2,2,hairspray_cornrows,15.0,13.666666666666666,0.7272727272727273,4.454545454545454
2024-02-22,premium_braiding_hair,twists,19.08,63.0,27,0,0,0,7,3,2,premium_braiding_hair_twists,33.0,27.666666666666668,3.375,7.875
2024-02-22,standard_braiding_hair,box_braids,14.88,23.0,23,0,0,0,8,3,2,standard_braiding_hair_box_braids,25.0,25.0,2.5555555555555554,2.5555555555555554
2024-02-22,beads,twists,5.2,65.0,19,0,0,0,10,3,2,beads_twists,36.0,29.333333333333332,1.7272727272727273,5.909090909090909
2024-02-22,edge_control,cornrows,6.35,15.0,15,0,0,0,12,3,2,edge_control_cornrows,24.0,16.333333333333332,1.1538461538461537,1.1538461538461537
2024-02-22,hair_gel,twists,4.8,26.0,8,1,0,0,4,3,2,hair_gel_twists,16.0,12.666666666666666,1.6,5.2
2024-02-22,mousse,knotless,9.15,61.0,33,1,0,0,13,3,2,mousse_knotless,30.0,28.666666666666668,2.357142857142857,4.357142857142857
2024-02-22,hairspray,cornrows,7.11,50.0,13,1,0,0,12,3,2,hairspray_cornrows,8.0,12.0,1.0,3.8461538461538463
2024-02-23,premium_braiding_hair,twists,18.86,29.0,29,0,0,0,9,4,2,premium_braiding_hair_twists,27.0,29.666666666666668,2.9,2.9
2024-02-23,standard_braiding_hair,box_braids,14.9,65.0,35,0,0,0,10,4,2,standard_braiding_hair_box_braids,23.0,27.666666666666668,3.1818181818181817,5.909090909090909
